Conc,p,pmin,pmax
0.0006,0.0847982670915545,0.0830820407503282,0.0865144934327808
0.00090517578125,0.0837946846667207,0.0815193241640425,0.0860700451693989
0.0012103515625,0.0829049986974289,0.0802115100647275,0.0855984873301304
0.00151552734375,0.082110851766877,0.0791054742248062,0.0851162293089478
0.001820703125,0.0813976303578763,0.0781612534255981,0.0846340072901545
0.00212587890625,0.0807535567190898,0.0773483161272086,0.084158797310971
0.0024310546875,0.0801690328371589,0.0766430106224537,0.083695055051864
0.00273623046875,0.0796361584742363,0.076026784077091,0.0832455328713816
0.00304140625,0.079148371670108,0.0754849173337599,0.0828118260064562
0.00334658203125,0.0787001768798764,0.0750056115101042,0.0823947422496485
0.0036517578125,0.0782869367966588,0.0745793188946849,0.0819945546986327
0.00395693359375,0.077904711108369,0.0741982461738095,0.0816111760429286
0.004262109375,0.0775501302906784,0.0738559810715545,0.0812442795098024
0.00456728515625,0.0772202958648089,0.0735472085423389,0.0808933831872789
0.0048724609375,0.076912700864363,0.0732674928164579,0.0805579089122681
0.00517763671875,0.0766251658901935,0.073013108320863,0.080237223459524
0.0054828125,0.0763557873017034,0.072780907426052,0.0799306671773548
0.00578798828125,0.0761028949396437,0.072568216031947,0.0796375738473404
0.0060931640625,0.0758650173954587,0.0723727505666679,0.0793572842242496
0.00639833984375,0.0756408533009996,0.0721925514732665,0.0790891551287328
0.006703515625,0.0754292474552637,0.0720259295760962,0.0788325653344313
0.00700869140625,0.075229170863377,0.0718714225076285,0.0785869192191256
0.0073138671875,0.0750397039597324,0.0717277591556052,0.0783516487638596
0.00761904296875,0.0748600224380414,0.0715938304216544,0.0781262144544284
0.00792421875,0.0746893852276354,0.0714686650985724,0.0779101053566985
0.00822939453125,0.0745271242460932,0.0713514098278439,0.0777028386643426
0.0085345703125,0.0743726356293867,0.0712413123695761,0.0775039588891974
0.00883974609375,0.0742253721968376,0.0711377076195047,0.0773130367741705
0.009144921875,0.0740848369526928,0.0710400057826524,0.0771296681227332
0.00945009765625,0.0739505774616704,0.0709476824305574,0.0769534724927833
0.0097552734375,0.0738221809643518,0.07086027003129,0.0767840918974135
0.01006044921875,0.0736992701213157,0.0707773507282601,0.0766211895143713
0.010365625,0.0735814992935779,0.0706985502013621,0.0764644483857936
0.01067080078125,0.0734685512821116,0.0706235323585896,0.0763135702056335
0.0109759765625,0.0733601344616762,0.0705519947942194,0.076168274129133
0.01128115234375,0.07325598025442,0.0704836648538549,0.076028295654985
0.011586328125,0.0731558408971748,0.0704182962267173,0.0758933855676324
0.01189150390625,0.0730594874633689,0.0703556659878188,0.075763308938919
0.0121966796875,0.0729667081063123,0.0702955720292604,0.0756378441833641
0.01250185546875,0.072877306495482,0.0702378307836594,0.0755167822073045
0.01280703125,0.0727911004215131,0.0701822752786245,0.0753999255644017
0.01311220703125,0.0727079205490364,0.0701287533803015,0.0752870877177713
0.0134173828125,0.0726276092993992,0.0700771262830043,0.0751780923157942
0.01372255859375,0.0725500198477575,0.070027267153962,0.075072772541553
0.014027734375,0.0724750152211098,0.0699790599454939,0.0749709704967257
0.01433291015625,0.0724024674856154,0.0699323983399414,0.0748725366312894
0.0146380859375,0.0723322570130526,0.0698871848114691,0.074777329214636
