Conc,p,pmin,pmax
0.006103515625,0.0754949393605101,0.0722985753272739,0.0786913033937463
0.01068115234375,0.0754879477066893,0.0722943652777591,0.0786815301356196
0.0152587890625,0.0754809582989138,0.0722901517458765,0.0786717648519511
0.01983642578125,0.0754739711361015,0.0722859347305338,0.0786620075416691
0.0244140625,0.0754669862171708,0.0722817142333241,0.0786522582010175
0.02899169921875,0.0754600035410411,0.0722774902499126,0.0786425168321696
0.0335693359375,0.0754530231066323,0.0722732627828878,0.0786327834303769
0.03814697265625,0.0754460449128651,0.0722690318293459,0.0786230579963843
0.042724609375,0.0754390689586608,0.072264797390442,0.0786133405268796
0.04730224609375,0.0754320952429414,0.072260559463686,0.0786036310221969
0.0518798828125,0.0754251237646298,0.0722563180512149,0.0785939294780446
0.05645751953125,0.0754181545226491,0.0722520731502802,0.0785842358950181
0.06103515625,0.0754111875159237,0.0722478247598169,0.0785745502720306
0.06561279296875,0.0754042227433783,0.0722435728817289,0.0785648726050277
0.0701904296875,0.0753972602039384,0.0722393175138621,0.0785552028940146
0.07476806640625,0.0753902998965301,0.0722350586558897,0.0785455411371705
0.079345703125,0.0753833418200803,0.0722307963065509,0.0785358873336097
0.08392333984375,0.0753763859735166,0.0722265304668388,0.0785262414801944
0.0885009765625,0.0753694323557672,0.0722222611352227,0.0785166035763117
0.09307861328125,0.075362480965761,0.0722179883111869,0.0785069736203352
0.09765625,0.0753555318024277,0.0722137119948201,0.0784973516100353
0.10223388671875,0.0753485848646975,0.0722094321856948,0.0784877375437003
0.1068115234375,0.0753416401515015,0.072205148881877,0.078478131421126
0.11138916015625,0.0753346976617712,0.0722008620845745,0.078468533238968
0.115966796875,0.0753277573944391,0.0721965717903313,0.078458942998547
0.12054443359375,0.0753208193484382,0.0721922780046055,0.0784493606922709
0.1251220703125,0.0753138835227022,0.0721879807208663,0.0784397863245381
0.12969970703125,0.0753069499161655,0.0721836799419237,0.0784302198904072
0.13427734375,0.0753000185277631,0.0721793756663339,0.0784206613891923
0.13885498046875,0.0752930893564309,0.0721750678934717,0.0784111108193901
0.1434326171875,0.0752861624011053,0.0721707566242348,0.0784015681779758
0.14801025390625,0.0752792376607234,0.0721664418569761,0.0783920334644707
0.152587890625,0.075272315134223,0.0721621235912948,0.0783825066771512
0.15716552734375,0.0752653948205426,0.0721578018265102,0.078372987814575
