Conc,p,pmin,pmax
27.3,0.125235787591889,0.118578228887937,0.13189334629584
27.495,0.12535601544603,0.118705717121392,0.132006313770667
27.69,0.125475352498228,0.118832439508206,0.132118265488249
27.885,0.125593808612244,0.118958401369337,0.132229215855151
28.08,0.125711393506747,0.119083607956984,0.132339179056511
28.275,0.125828116757974,0.119208064503964,0.132448169011984
28.47,0.125943987802325,0.11933177617292,0.13255619943173
28.665,0.126059015938912,0.119454748113546,0.132663283764278
28.86,0.126173210332042,0.119576985408987,0.132769435255097
29.055,0.126286580013654,0.119698493119028,0.13287466690828
29.25,0.126399133885699,0.119819276253624,0.132978991517773
29.445,0.126510880722469,0.119939339786497,0.133082421658442
29.64,0.126621829172881,0.120058688646487,0.133184969699274
29.835,0.126731987762702,0.120177327724146,0.133286647801258
30.03,0.126841364896741,0.120295261878004,0.133387467915478
30.225,0.12694996886098,0.120412495912062,0.133487441809898
30.42,0.127057807824668,0.120529034611949,0.133586581037388
30.615,0.127164889842374,0.120644882709965,0.133684896974783
30.81,0.127271222855985,0.120760044898711,0.13378240081326
31.005,0.127376814696676,0.120874525848515,0.133879103544838
31.2,0.127481673086828,0.120988330178494,0.133975015995163
31.395,0.127585805641915,0.121101462474067,0.134070148809762
31.59,0.127689219872341,0.121213927286894,0.134164512457789
31.785,0.127791923185255,0.121325729131256,0.134258117239255
31.98,0.127893922886312,0.121436872483535,0.134350973289089
32.175,0.127995226181407,0.121547361786936,0.134443090575877
32.37,0.128095840178374,0.121657201450447,0.1345344789063
32.565,0.128195771888647,0.121766395838171,0.134625147939124
32.76,0.12829502822889,0.1218749492939,0.134715107163881
32.955,0.128393616022591,0.121982866122493,0.134804365922689
33.15,0.128491542001626,0.122090150583895,0.134892933419356
33.345,0.128588812807792,0.122196806915302,0.134980818700282
33.54,0.12868543499431,0.122302839319701,0.135068030668918
33.735,0.128781415027293,0.122408251967982,0.135154578086604
33.93,0.128876759287194,0.122513048987321,0.135240469587066
34.125,0.128971474070213,0.122617234483185,0.13532571365724
34.32,0.129065565589689,0.122720812522944,0.135410318656433
34.515,0.129159039977455,0.122823787150154,0.135494292804755
34.71,0.129251903285173,0.12292616236323,0.135577644207115
34.905,0.129344161485636,0.123027942144176,0.135660380827097
35.1,0.129435820474055,0.123129130427734,0.135742510520375
35.295,0.129526886069306,0.123229731130017,0.135824041008594
35.49,0.12961736401517,0.123329748134825,0.135904979895514
35.685,0.129707259981534,0.123429185287341,0.135985334675726
35.88,0.12979657956558,0.123528046412998,0.136065112718163
36.075,0.129885328292945,0.123626335301005,0.136144321284886
36.27,0.129973511618859,0.123724055710815,0.136222967526904
36.465,0.130061134929266,0.123821211380225,0.136301058478308
36.66,0.130148203541917,0.123917806004862,0.136378601078972
36.855,0.130234722707449,0.12401384326337,0.136455602151527
37.05,0.130320697610437,0.124109326796786,0.136532068424089
37.245,0.130406133370435,0.124204260226426,0.136608006514445
37.44,0.130491035042987,0.124298647142949,0.136683422943024
37.635,0.130575407620625,0.124392491104618,0.136758324136631
37.83,0.13065925603385,0.124485795643565,0.136832716424136
38.025,0.130742585152093,0.12457856427363,0.136906606030557
38.22,0.130825399784654,0.124670800467325,0.136979999101983
38.415,0.130907704681628,0.124762507683278,0.137052901679978
38.61,0.130989504534817,0.124853689343004,0.13712531972663
38.805,0.131070803978617,0.124944348846308,0.137197259110927
39,0.131151607590897,0.12503448957437,0.137268725607424
39.195,0.131231919893855,0.125124114869221,0.137339724918489
39.39,0.131311745354864,0.12521322805602,0.137410262653707
39.585,0.131391088387298,0.125301832429582,0.137480344345013
39.78,0.131469953351348,0.125389931266959,0.137549975435737
39.975,0.131548344554821,0.125477527809463,0.137619161300179
40.17,0.131626266253921,0.125564625289132,0.13768790721871
40.365,0.131703722654021,0.125651226896822,0.13775621841122
40.56,0.131780717910421,0.125737335810889,0.137824100009953
40.755,0.13185725612909,0.12582295518161,0.13789155707657
40.95,0.131933341367396,0.125908088136538,0.137958594598253
41.145,0.13200897763482,0.125992737776596,0.138025217493045
41.34,0.132084168893668,0.126076907183603,0.138091430603733
41.535,0.132158919059754,0.126160599416387,0.138157238703121
41.73,0.132233232003086,0.126243817509085,0.138222646497086
41.925,0.13230711154853,0.126326564467351,0.138287658629709
42.12,0.13238056147647,0.126408843289241,0.138352279663699
42.315,0.132453585523449,0.126490656938733,0.138416514108166
42.51,0.132526187382806,0.126572008364413,0.1384803664012
42.705,0.132598370705297,0.12665290048208,0.138543840928514
42.9,0.132670139099704,0.126733336199841,0.138606941999567
43.095,0.132741496133444,0.126813318398719,0.138669673868169
43.29,0.132812445333153,0.126892849937569,0.138732040728738
43.485,0.13288299018527,0.126971933653626,0.138794046716914
43.68,0.132953134136608,0.127050572367445,0.138855695905771
43.875,0.133022880594914,0.127128768874714,0.138916992315114
44.07,0.133092232929424,0.127206525953132,0.138977939905715
44.265,0.133161194471401,0.12728384636107,0.139038542581731
44.46,0.133229768514673,0.127360732833216,0.139098804196129
44.655,0.133297958316154,0.127437188090236,0.139158728542072
44.85,0.133365767096362,0.127513214823677,0.139218319369047
45.045,0.133433198039924,0.12758881572268,0.139277580357169
45.24,0.133500254296077,0.127663993433258,0.139336515158896
45.435,0.133566938979154,0.127738750606205,0.139395127352102
45.63,0.133633255169071,0.127813089860743,0.1394534204774
45.825,0.133699205911801,0.127887013798365,0.139511398025236
46.02,0.133764794219834,0.127960524998416,0.139569063441251
46.215,0.133830023072643,0.128033626033874,0.139626420111412
46.41,0.133894895417133,0.128106319449901,0.139683471384365
46.605,0.133959414168083,0.128178607777711,0.139740220558454
46.8,0.134023582208583,0.12825049352604,0.139796670891126
46.995,0.134087402390466,0.12832197919223,0.139852825588701
47.19,0.134150877534727,0.128393067251643,0.13990868781781
47.385,0.134214010431942,0.128463760165327,0.139964260698556
47.58,0.134276803842673,0.128534060379027,0.14001954730632
47.775,0.134339260497876,0.128603970308483,0.14007455068727
47.97,0.134401383099291,0.12867349237136,0.140129273827223
48.165,0.134463174319835,0.128742628955686,0.140183719683984
48.36,0.134524636803984,0.128811382440091,0.140237891167878
48.555,0.134585773168152,0.1288797551803,0.140291791156004
48.75,0.13464658600106,0.12894774951943,0.14034542248269
48.945,0.134707077864103,0.12901536778603,0.140398787942176
49.14,0.134767251291708,0.129082612292573,0.140451890290843
49.335,0.134827108791692,0.129149485332155,0.140504732251228
49.53,0.134886652845603,0.129215989186112,0.140557316505095
49.725,0.134945885909072,0.129282126116582,0.140609645701562
49.92,0.135004810412143,0.129347898375187,0.140661722449099
50.115,0.135063428759609,0.129413308190705,0.140713549328513
50.31,0.135121743331339,0.129478357787576,0.140765128875103
50.505,0.1351797564826,0.129543049366381,0.140816463598818
50.7,0.135237470544371,0.129607385117789,0.140867555970952
50.895,0.13529488782366,0.129671367215175,0.140918408432145
51.09,0.13535201060381,0.129734997817004,0.140969023390616
51.285,0.135408841144799,0.129798279069827,0.141019403219772
51.48,0.135465381683541,0.129861213108328,0.141069550258755
51.675,0.135521634434178,0.129923802044485,0.141119466823872
51.87,0.13557760158837,0.129986047982524,0.141169155194216
52.065,0.135633285315579,0.130047953011731,0.141218617619428
52.26,0.13568868776335,0.130109519210262,0.141267856316437
52.455,0.135743811057584,0.130170748636932,0.141316873478236
52.65,0.135798657302816,0.130231643341072,0.141365671264559
52.845,0.135853228582477,0.130292205357012,0.141414251807941
53.04,0.135907526959161,0.1303524367083,0.141462617210021
53.235,0.135961554474883,0.130412339400291,0.141510769549475
53.43,0.136015313151339,0.130471915432655,0.141558710870022
53.625,0.136068804990151,0.130531166781197,0.141606443199104
53.82,0.136122031973122,0.13059009542298,0.141653968523263
54.015,0.136174996062478,0.130648703311519,0.141701288813436
54.21,0.136227699201109,0.130706992388554,0.141748406013665
54.405,0.136280143312809,0.130764964590937,0.14179532203468
54.6,0.136332330302504,0.130822621835996,0.141842038769012
54.795,0.136384262056492,0.130879966029636,0.141888558083347
54.99,0.13643594044266,0.130936999068581,0.141934881816739
55.185,0.136487367310717,0.130993722835467,0.141981011785967
55.38,0.136538544492408,0.131050139197177,0.142026949787639
55.575,0.136589473801737,0.131106250020192,0.142072697583281
55.77,0.136640157035175,0.131162057143685,0.142118256926665
55.965,0.136690595971877,0.131217562408998,0.142163629534756
56.16,0.136740792373888,0.131272767636915,0.14220881711086
56.355,0.136790747986347,0.131327674643759,0.142253821328935
56.55,0.136840464537691,0.13138228522386,0.142298643851522
56.745,0.136889943739854,0.131436601172604,0.142343286307105
56.94,0.136939187288464,0.131490624267681,0.142387750309246
57.135,0.136988196863032,0.131544356272708,0.142432037453357
57.33,0.137036974127153,0.131597798947694,0.142476149306611
57.525,0.137085520728682,0.131650954033918,0.142520087423446
57.72,0.13713383829993,0.131703823270266,0.142563853329595
57.915,0.137181928457841,0.131756408377096,0.142607448538587
58.11,0.137229792804174,0.131808711069283,0.142650874539065
58.305,0.137277432925681,0.131860733045669,0.142694132805692
58.5,0.137324850394281,0.131912476003899,0.142737224784662
58.695,0.137372046767236,0.131963941617083,0.14278015191739
58.89,0.137419023587319,0.132015131563172,0.142822915611466
59.085,0.137465782382982,0.13206604749739,0.142865517268574
59.28,0.137512324668523,0.132116691074445,0.142907958262601
59.475,0.137558651944248,0.132167063932742,0.142950239955754
59.67,0.137604765696635,0.132217167700413,0.142992363692857
59.865,0.137650667398489,0.132267003998399,0.143034330798578
60.06,0.137696358509101,0.132316574435454,0.143076142582749
60.255,0.137741840474406,0.132365880615846,0.143117800332965
60.45,0.137787114727127,0.132414924126897,0.143159305327356
60.645,0.137832182686933,0.132463706547574,0.143200658826292
60.84,0.137877045760587,0.132512229452284,0.143241862068889
61.035,0.137921705342086,0.132560494403198,0.143282916280974
61.23,0.137966162812813,0.132608502948263,0.143323822677362
61.425,0.138010419541674,0.132656256630407,0.143364582452941
61.62,0.138054476885242,0.132703756984624,0.143405196785861
61.815,0.138098336187895,0.132751005534674,0.143445666841115
62.01,0.138141998781949,0.132798003792845,0.143485993771052
62.205,0.138185465987798,0.132844753265809,0.143526178709787
62.4,0.138228739114045,0.132891255450773,0.143566222777317
62.595,0.138271819457632,0.132937511831857,0.143606127083407
62.79,0.138314708303973,0.132983523891388,0.143645892716559
62.985,0.138357406927078,0.133029293093364,0.143685520760792
63.18,0.138399916589681,0.133074820902722,0.14372501227664
63.375,0.138442238543365,0.133120108766579,0.143764368320152
63.57,0.138484374028684,0.133165158132772,0.143803589924596
63.765,0.138526324275284,0.133209970430004,0.143842678120564
63.96,0.138568090502023,0.133254547086418,0.143881633917627
64.155,0.138609673917089,0.133298889518585,0.143920458315593
64.35,0.138651075718118,0.133342999132687,0.143959152303549
64.545,0.138692297092306,0.133386877331742,0.14399771685287
64.74,0.138733339216524,0.133430525503362,0.144036152929687
64.935,0.138774203257431,0.133473945032298,0.144074461482565
65.13,0.138814890371584,0.1335171372942,0.144112643448967
65.325,0.138855401705543,0.133560103654851,0.144150699756236
65.52,0.138895738395988,0.133602845470609,0.144188631321366
65.715,0.138935901569815,0.13364536409214,0.144226439047489
65.91,0.138975892344247,0.133687660861545,0.14426412382695
66.105,0.139015711826939,0.13372973711315,0.144301686540729
66.3,0.139055361116074,0.133771594171931,0.144339128060216
66.495,0.139094841300468,0.133813233353999,0.144376449246936
66.69,0.13913415345967,0.133854655972754,0.144413650946586
66.885,0.13917329866406,0.133895863328536,0.144450733999583
67.08,0.139212277974944,0.133936856713356,0.144487699236532
67.275,0.139251092444654,0.13397763741637,0.144524547472937
67.47,0.139289743116637,0.13401820671778,0.144561279515495
67.665,0.139328231025555,0.134058565884382,0.144597896166729
67.86,0.139366557197373,0.134098716180535,0.144634398214211
68.055,0.13940472264945,0.13413865886426,0.144670786434641
68.25,0.139442728390632,0.134178395181224,0.144707061600041
68.445,0.139480575421339,0.134217926374483,0.144743224468195
68.64,0.139518264733652,0.134257253675268,0.144779275792036
68.835,0.139555797311401,0.13429637831099,0.144815216311811
69.03,0.139593174130251,0.134335301498851,0.144851046761651
69.225,0.139630396157785,0.134374024452257,0.144886767863313
69.42,0.139667464353589,0.134412548372287,0.144922380334891
69.615,0.139704379669333,0.134450874457186,0.144957884881481
69.81,0.139741143048855,0.134489003896295,0.144993282201414
70.005,0.139777755428236,0.134526937872798,0.145028572983675
70.2,0.139814217735888,0.134564677558389,0.145063757913386
70.395,0.139850530892623,0.134602224125816,0.14509883765943
70.59,0.139886695811738,0.134639578732577,0.145133812890898
70.785,0.139922713399087,0.134676742535435,0.14516868426274
70.98,0.139958584553161,0.134713716680359,0.145203452425963
71.175,0.139994310165156,0.134750502306428,0.145238118023884
71.37,0.140029891119054,0.134787100549544,0.145272681688565
71.565,0.140065328291692,0.134823512534426,0.145307144048958
71.76,0.140100622552833,0.134859739381363,0.145341505724304
71.955,0.140135774765242,0.134895782203597,0.145375767326887
72.15,0.140170785784751,0.134931642106074,0.145409929463427
72.345,0.140205656460331,0.134967320189729,0.145443992730932
72.54,0.14024038763416,0.135002817547869,0.145477957720451
72.735,0.140274980141693,0.135038135264671,0.145511825018715
72.93,0.140309434811725,0.135073274421633,0.145545595201817
73.125,0.14034375246646,0.135108236092145,0.145579268840776
73.32,0.140377933921577,0.135143021342772,0.145612846500381
73.515,0.14041197998629,0.135177631232413,0.145646328740166
73.71,0.140445891463418,0.135212066815959,0.145679716110878
73.905,0.140479669149445,0.135246329140357,0.145713009158533
74.1,0.140513313834582,0.135280419246776,0.145746208422388
74.295,0.140546826302829,0.135314338171197,0.145779314434461
74.49,0.140580207332037,0.135348086939686,0.145812327724388
74.685,0.140613457693966,0.135381666574977,0.145845248812955
74.88,0.140646578154348,0.135415078095092,0.145878078213604
75.075,0.140679569472941,0.135448322508386,0.145910816437497
75.27,0.140712432403592,0.135481400818214,0.14594346398897
75.465,0.140745167694291,0.135514314021587,0.145976021366994
75.66,0.140777776087228,0.135547063110884,0.146008489063571
75.855,0.140810258318851,0.135579649071985,0.146040867565718
76.05,0.140842615119922,0.135612072883595,0.146073157356248
76.245,0.140874847215566,0.135644335518168,0.146105358912965
76.44,0.140906955325334,0.135676437943849,0.146137472706819
76.635,0.140938940163248,0.13570838112177,0.146169499204727
76.83,0.140970802437861,0.135740166008803,0.14620143886692
77.025,0.141002542852305,0.135771793552259,0.14623329215235
77.22,0.141034162104342,0.135803264698677,0.146265059510006
77.415,0.141065660886419,0.135834580384333,0.146296741388506
77.61,0.141097039885718,0.135865741541868,0.146328338229568
77.805,0.141128299784201,0.1358967490985,0.146359850469901
78,0.141159441258665,0.135927603974664,0.146391278542665
78.195,0.141190464980788,0.135958307085443,0.146422622876134
78.39,0.14122137161718,0.135988859340457,0.146453883893904
78.585,0.141252161829427,0.136019261643917,0.146485062014936
78.78,0.141282836274139,0.136049514894008,0.14651615765427
78.975,0.141313395603,0.136079619983725,0.146547171222275
79.17,0.141343840462812,0.136109577800112,0.146578103125511
79.365,0.141374171495538,0.136139389225036,0.146608953766039
79.56,0.141404389338351,0.136169055135303,0.146639723541399
79.755,0.141434494623678,0.136198576402016,0.146670412845341
79.95,0.141464487979243,0.136227953889234,0.146701022069252
80.145,0.14149437002811,0.136257188458462,0.146731551597758
80.34,0.141524141388727,0.136286280964478,0.146762001812977
80.535,0.141553802674971,0.136315232256071,0.146792373093871
80.73,0.141583354496186,0.136344043178369,0.146822665814003
80.925,0.141612797457226,0.136372714570013,0.14685288034444
81.12,0.1416421321585,0.13640124726438,0.146883017052621
81.315,0.141671359196007,0.136429642090017,0.146913076301998
81.51,0.141700479161381,0.136457899871353,0.146943058451408
81.705,0.141729492641927,0.13648602142588,0.146972963857973
81.9,0.141758400220664,0.136514007566678,0.14700279287465
82.095,0.141787202476363,0.136541859101827,0.147032545850898
82.29,0.141815899983584,0.136569576834491,0.147062223132677
82.485,0.141844493312717,0.136597161562922,0.147091825062511
82.68,0.141872983030016,0.136624614079724,0.147121351980308
82.875,0.141901369697641,0.13665193517322,0.147150804222062
83.07,0.141929653873691,0.136679125625972,0.14718018212141
83.265,0.141957836112243,0.136706186216942,0.147209486007544
83.46,0.141985916963386,0.13673311771893,0.147238716207842
83.655,0.142013896973261,0.13675992090016,0.147267873046361
83.85,0.14204177668409,0.136786596525122,0.147296956843058
84.045,0.142069556634217,0.136813145351583,0.14732596791685
84.24,0.142097237358139,0.13683956813352,0.147354906582758
84.435,0.142124819386543,0.13686586562148,0.147383773151607
84.63,0.142152303246337,0.136892038558242,0.147412567934432
84.825,0.142179689460685,0.136918087685382,0.147441291235987
85.02,0.14220697854904,0.1369440137373,0.147469943360781
85.215,0.142234171027179,0.136969817444147,0.147498524610212
85.41,0.142261267407232,0.136995499532403,0.14752703528206
85.605,0.142288268197714,0.137021060723077,0.147555475672352
85.8,0.142315173903562,0.137046501733275,0.147583846073849
85.995,0.14234198502616,0.137071823274128,0.147612146778192
86.19,0.142368702063375,0.137097026054993,0.147640378071757
86.385,0.142395325509584,0.137122110778,0.147668540241168
86.58,0.142421855855709,0.137147078142248,0.14769663356917
86.775,0.142448293589242,0.137171928841629,0.147724658336854
86.97,0.142474639194278,0.137196663566958,0.147752614821599
87.165,0.142500893151546,0.137221283002782,0.14778050330031
87.36,0.142527055938434,0.137245787831311,0.147808324045558
87.555,0.142553128029021,0.137270178728055,0.147836077329988
87.75,0.142579109894105,0.137294456366488,0.147863763421722
87.945,0.14260500200123,0.137318621414476,0.147891382587984
88.14,0.142630804814716,0.137342674535971,0.147918935093461
88.335,0.142656518795686,0.137366616391015,0.147946421200357
88.53,0.142682144402094,0.137390447635444,0.147973841168744
88.725,0.14270768208875,0.137414168919963,0.148001195257537
88.92,0.14273313230735,0.137437780891949,0.14802848372275
89.115,0.1427584955065,0.13746128419414,0.148055706818859
89.31,0.142783772131744,0.137484679465845,0.148082864797643
89.505,0.14280896262559,0.137507967342355,0.148109957908824
89.7,0.142834067427534,0.137531148453664,0.148136986401404
89.895,0.142859086974089,0.137554223426561,0.148163950521617
90.09,0.142884021698807,0.137577192885005,0.148190850512608
90.285,0.142908872032304,0.137600057446082,0.148217686618527
90.48,0.14293363840229,0.137622817726218,0.148244459078362
90.675,0.142958321233585,0.13764547433469,0.14827116813248
90.87,0.142982920948151,0.137668027879131,0.148297814017171
91.065,0.143007437965112,0.137690478962765,0.14832439696746
91.26,0.143031872700779,0.137712828184843,0.148350917216716
91.455,0.143056225568673,0.137735076140354,0.148377374996992
91.65,0.143080496979548,0.137757223420637,0.148403770538459
91.845,0.143104687341417,0.137779270613757,0.148430104069076
92.04,0.14312879705957,0.137801218303224,0.148456375815915
92.235,0.1431528265366,0.137823067069713,0.148482586003487
92.43,0.143176776172426,0.137844817488921,0.148508734855932
92.625,0.143200646364314,0.137866470134467,0.14853482259416
92.82,0.143224437506895,0.137888025574782,0.148560849439008
93.015,0.143248149992195,0.13790948437509,0.1485868156093
93.21,0.14327178420965,0.137930847097242,0.148612721322058
93.405,0.14329534054613,0.137952114299862,0.148638566792399
93.6,0.143318819385959,0.137973286537243,0.148664352234675
93.795,0.143342221110937,0.137994364358924,0.14869007786295
93.99,0.143365546100359,0.138015348314664,0.148715743886055
94.185,0.143388794731039,0.138036238945927,0.148741350516151
94.38,0.143411967377324,0.138057036794938,0.148766897959711
94.575,0.143435064411123,0.138077742397368,0.148792386424877
94.77,0.143458086201917,0.138098356287021,0.148817816116813
94.965,0.143481033116787,0.138118878993896,0.148843187239678
95.16,0.143503905520428,0.138139311044281,0.148868499996576
95.355,0.143526703775172,0.138159652961196,0.148893754589149
95.55,0.143549428241005,0.138179905264177,0.148918951217834
95.745,0.143572079275587,0.138200068470088,0.148944090081085
95.94,0.143594657234267,0.138220143092185,0.14896917137635
96.135,0.143617162470111,0.138240129638691,0.14899419530153
96.33,0.143639595333908,0.138260028617787,0.149019162050029
96.525,0.143661956174198,0.138279840531591,0.149044071816805
96.72,0.143684245337286,0.138299565880248,0.149068924794324
96.915,0.14370646316726,0.138319205159912,0.149093721174609
