Conc,Speed_mean,Speed_sd
0,0.0747499634708726,0.00488628007688973
0.006103515625,0.074911148905808,0.00253684540938545
0.048828125,0.0768260560390788,0.00497565986602628
0.78125,0.0760395834320908,0.00516335628077619
3.125,0.0676057580759753,0.00648099149388462
6.25,0.070145719569646,0.00579312302319137
12.5,0.061341671925334,0.00413571678089066
25,0.0546382386725605,0.00647887360462994
50,0.0493555988989473,0.00465851692625495
100,0.0408099529770553,0.00904865308057558
